year,cat_num,entries,cat_name,gold_beer,gold_brewery,gold_city,gold_state,silver_beer,silver_brewery,silver_city,silver_state,bronze_beer,bronze_brewery,bronze_city,bronze_state
2000,40,39,American-Style Brown Ale,American Brown,C. H. Evans at the Albany Pump Station,Albany,NY,Hogans Park Ave. Ale,Custom Brew Crafters,Honeoye Falls,NY,Brooklyn Brown Ale,Brooklyn Brewery,Brooklyn,NY
2000,44,27,Belgian- & French-Style Specialty Ales,Cherry Lambic,Commonwealth Brewing Co.,New York,NY,Saison L' Ete,Willoughby Brewing Co.,Willoughby,OH,La Folie,New Belgium Brewing Co.,Fort Collins,CO
2000,4,27,Fruit Beers (Other than Raspberry),Fuzzy Buzz Peach Ale,Copper Tank Brewing Co.,Dallas,TX,Orange Grove Ale,Craftsman Brewing Co.,Pasadena,CA,One Ton Blackberry Ale,Third Street Aleworks,Santa Rosa,CA
2000,55,65,Barley Wine-Style Ale,Old No. 27 Barley Wine,Delafield Brewhaus,Delafield,WI,Stone Old Guardian,Stone Brewing Co.,San Marcos,CA,Blunderbuss Barleywine,Cambridge Brewing Co.,Cambridge,MA
2000,36,41,English-Style (Extra Special) Strong Bitter,Alembic Pale,Elliott Bay Brewing Co.,Seattle,WA,Special Old Bitter,Hyde Park Brewing Co.,Hyde Park,NY,Brown's Point Bitter,Harmon Restaurant & Brewery,Tacoma,WA
2000,17,26,American Lager,Rainer,G. Heileman Brewing Co.,Fogelsville,PA,Miller Genuine Draft,Miller Brewing Co.,Milwaukee,WI,Red Dog,Plank Road Brewery,Milwaukee,WI
2000,53,25,Imperial Stout,Stone House Imperial Stout,Gilded Otter Brewing Co.,New Paltz,NY,Hoptown Old Yeltsin Imperial Stout,Hoptown Brewing Co.,Pleasanton,CA,Imperial Stout,Two Rows Restaurant & Brewery,Dallas,TX
2000,31,27,English-Style India Pale Ale,Goose Island IPA,Goose Island Beer Co.,Chicago,IL,Hop Daddy IPA,Main Street Brewery,Corona,CA,Renegade IPA,Buckhead Brewery & Grill,Stockbridge,GA
2000,47,27,Classic Irish-Style Dry Stout,Murphy's Dry Stout,Humperdinks Big Horn Brewing,Lakewood,WA,Black Magic Stout,Empire Brewing Co. of Rochester,Rochester,NY,Dark Starr Stout,Starr Hill,Charlottesville,VA
2000,7,44,Herb and Spice Beer,Cambridge Espresso Stout,John Harvard's Brew House,Boston,MA,Santa's Lil' Helper,Rocky River Brewing Co.,Rocky River,OH,Stumblin Monk,Alesmith Brewing Co.,San Diego,CA
2000,26,26,Bock,Framingham Bock,John Harvard's Brew House,Boston,MA,Mad Brewer Maibock,Church Brew Works,Pittsburgh,PA,Maibock,Iron Hill Brewery & Restaurant,Newark,DE
2000,50,40,Oatmeal Stout,Main Line Oatmeal Stout,John Harvard's Brew House,Framingham,MA,Oatmeal Stout,SLO Brewing Co.,San Luis Obispo,CA,Black H20 Oatmeal Stout,Minneapolis Town Hall Brewery,Minneapolis,MN
2000,38,29,Irish-Style Red Ale,Jurupa Valley Red Ale,Jurupa Valley Brewing Co.,Riverside,CA,Raptor Red,Rock Bottom Brewery,Phoenix,AZ,Badger Red Ale,J.T. Whitney's Pub & Brewery,Madison,WI
2000,46,38,Brown Porter,Black Jack Porter,Left Hand Brewing Co.,Longmont,CO,Sweetwater Exodus Porter,Sweetwater Brewing Co.,Atlanta,GA,Sierra Nevada Porter,Sierra Nevada Brewing Co.,Chico,CA
2000,45,58,Robust Porter,Lazy Jake Porter,Long Valley Pub & Brewery,Long Valley,NJ,Robust Porter,Crooked River Brewing Co.,Cleveland,OH,Lucknow Porter,Castle Springs Brewing Co.,Moultonborough,NH
2000,49,18,Sweet Stout,Black Pearl Stout,Main Street Brewery,Corona,CA,Saint Arnold Winter Stout,Saint Arnold Brewing Co.,Houston,TX,Iron Horse Stout,Big River Grille & Brewing Works,Chattanooga,TN
2000,51,23,English Old Ale / English & American Strong Ales,Old Charleywine,Mammoth Brewing Co.,Mammoth,CA,Powerhouse Ale,The Powerhouse Brewing Co.,Sebastopol,CA,Old Hand,Colorado Brewery & Trading Co.,Danbury,CT
2000,27,13,German-Style Doppelbock,Hog Back Doppel Bock,Mountain Sun Pub & Brewery,Boulder,CO,Symposium Eisbock,New Glarus Brewing Co.,New Glarus,WI,Mueller Doppelbock,Springfield Brewing Co.,Springfield,MO
2000,43,38,Belgian-Style Ales,Abbey Belgian Style Ale,New Belgium Brewing Co.,Fort Collins,CO,Victoria's Triple Belgian,Humboldt Brewing Co.,Arcata,CA,Bridal Veil Ale,BJ's Pizza Grill & Brewery,Brea,CA
2000,12,36,German-Style Pilsener,Perkiomen Pils,New Road Brew House,Collegeville,PA,This Is The Pilsner,Hoppers Grill & Brewery,Midvale,UT,Blue Paddle Pilsner,New Belgium Brewing Co.,Fort Collins,CO
2000,34,69,American-Style Amber / Red Ale,Ruedrich's Red Seal Ale,North Coast Brewing Co.,Fort Bragg,CA,Shark Bite Red,Pizza Port,Carlsbad,CA,Ragtop Red,Rock Bottom Brewery,La Jolla,CA
2000,28,47,Golden Ale / Canadian-Style Ale,Kiwanda Cream Ale,Pelican Pub & Brewery,Pacific City,OR,Alpine Gold,Tied House Café & Brewery,Mountain View,CA,Clipper City Chesapeake Gold Ale,Clipper City Brewing Co.,Baltimore,MD
2000,48,21,Foreign-Style Stout,Tsunami Stout,Pelican Pub & Brewery,Pacific City,OR,Moose Juice Stout,Otto Brothers Brewing Co.,Victor,ID,Swollen Delta Stout,Redfish New Orleans Brewhouse,Boulder,CO
2000,42,76,German-Style Wheat Ale,Penn Weizen,Pennsylvania Brewing Co.,Pittsburgh,PA,Brewmaster Select Hefeweizen,Station Casinos Breweries / Barley’s Casino & Brewing Company,Henderson,NV,Double Play Dunkelweizen,Leinenkugel's Ballyard Brewery,Phoenix,AZ
2000,24,13,American-Style Dark Lager,H. Saxer Dark Lager,Portland Brewing Co.,Portland,OR,Henry Weinhard's Dark,Blitz-Weinhard Brewing Co.,Tumwater,WA,Michelob Amber Bock,Anheuser-Busch,St. Louis,MO
2000,9,22,Specialty Honey Beer,Bumble Beer,Rock Bottom Brewery,La Jolla,CA,Honey Bee Damned Ale,P.H. Woods,Moreno Valley,CA,Countdown Honey Brown,Thunder Canyon Brewery,Tucson,AZ
2000,14,25,Munich-Style Helles,Golden Eagle Lager,Rocky River Brewing Co.,Sevierville,TN,Helles or High Water,Brewzzi,Boca Raton,FL,Lodestone Lager,Iron Hill Brewery & Restaurant,Media,PA
2000,22,52,German-Style Märzen / Oktoberfest,Red Oktober,Salem Beer Works,Salem,MA,Great Dane Oktoberfest,The Great Dane Pub & Brewing,Madison,WI,Bittings Bad Boy,J.J. Bitting Brewing Co.,Woodbridge,NJ
2000,19,18,American-Style Specialty Lager,Bull Ice,Schlitz Brewing Co.,Fogelsville,PA,St. Ides Malt Liquor,St. Ides Brewing Co.,Fogelsville,PA,Scrimshaw Beer,North Coast Brewing Co.,Fort Bragg,CA
2000,33,89,American-Style India Pale Ale,IPA,SLO Brewing Co. Brew Pub,San Luis Obispo,CA,Torrey Pines IPA,Stuft Pizza & Brewing Co.,San Diego,CA,Hoptown IPA,Hoptown Brewing Co.,Pleasanton,CA
2000,20,26,Vienna-Style Lager,Snake River Lager,Snake River Brewing Co.,Jackson,WY,Sunset Amber,Coast Brewing Co.,Biloxi,MS,Stoudt's Fest,Stoudt's Brewing Co.,Adamstown,PA
2000,30,34,Classic English-Style Pale Ale,Custer's Last Ale,Snake River Brewing Co.,Jackson,WY,Pick Axe Pale Ale,Tommyknocker Brewery,Idaho Springs,CO,New South Pale Ale,New South Brewing,Myrtle Beach,SC
2000,54,27,Other Strong Ale or Lager,Double Ice Bock,Southampton Publick House,Southampton,NY,Wee Heavy Scotch Ale,Steelhead Brewing Co.,Eugene,OR,Thunderhead Schwarzbier,Rio Salado Brewing Company,Tempe,Arizona
2000,21,24,American-Style Amber Lager,Steam Engine Steam,Steamworks Brewing Co.,Durango,CO,,,,,,,,
2000,6,10,Chocolate / Cocoa Flavored Beer,Ghirardelli Square Chocolate Stout,Steelhead Brewing Co.,Burlingame,CA,Chocolate Stout,Rogue Ales,Newport,OR,Jurupa Valley Stout,Jurupa Valley Brewing Co.,Riverside,CA
2000,18,17,American-Style Premium Lager,Stroh Lager,Stroh Brewery Co.,Fogelsville,PA,Schlitz Malt Liquor,Schlitz Brewing Co.,Fogelsville,PA,New South Lager Beer,New South Brewing,Myrtle Beach,SC
2000,2,16,American-Style Lager/Ale or Cream Ale,California Gold,Stuft Pizza & Brewing Co.,San Diego,CA,Lodgepole Light,Prescott Brewing Co.,Prescott,AZ,Lucknow Blonde Ale,Castle Springs Brewing Co.,Moultonborough,NH
2000,5,24,Raspberry Beers,Raspberry Leghumper,Thirsty Dog Brewing Co.,Canton,OH,Raspberry Weiss,Water Street Brewery,Milwaukee,WI,Railway Razz,Willoughby Brewing Co.,Willoughby,OH
2000,25,12,German-Style Schwarzbier,King's Peak,Uinta Brewing Co.,Salt Lake City,UT,Red Rock Black Bier,Red Rock Brewing Co.,Salt Lake City,UT,Black Forest Schwarzbier,Squatters Beer,Salt Lake City,UT
2000,35,31,English-Style Bitter,Cutthroat Ale,Uinta Brewing Co.,Salt Lake City,UT,8th Street Ale,Four Peaks Brewing Co.,Tempe,AZ,Long Valley Best Bitter,Long Valley Pub & Brewery,Long Valley,NJ
2000,23,20,European-Style Dark / Münchner,Black Forest,Valhalla Microbrewery & Restaurant,Pittsburgh,PA,Slam Dunkel,Great Basin Brewing Co.,Sparks,NV,,,,
2000,1,5,Non-Alcoholic (Beer) Malt Beverages,,,,,Pabst NA,Pabst Brewing Co.,Fogelsville,PA,O'Doul's Amber,Anheuser-Busch,St. Louis,MO
2000,13,32,Bohemian-Style Pilsener,,,,,Czech Mate Pils,Brew Moon Restaurant & Microbrewery,Needham,MA,Full Sail Pilsner,Full Sail Brewing Company,Hood River,OR
1999,41,77,German-Style Wheat Ale,Hoffbrau Hefeweizen,Arizona Roadhouse and Brewery,Tempe,AZ,Double Play Dunkel Weizen,Leinenkugel's Ballyard Brewery,Phoenix,AZ,Wild Pitch Hefeweizen,Sandlot Brewery at Coors Field,Denver,CO
1999,23,13,European-Style Dark / Münchner Dunkel,Atwater Dunkel,Atwater Block Brewery,Detroit,MI,Black Forest Dark,HofbrauHaus Brewery and Biergarten at Station Casino,Kansas City,MO,Penn Dark,Pennsylvania Brewing Company,Pittsburgh,PA
1999,51,31,Strong Scotch Ale,MacSpootin Scotch,Back Bay Brewing Company,Boston,MA,Winterfest Ale,Rocky River Brewing Company,Sevierville,TN,Prescott's Wee Heavy,Bitter End Bistro and Brewery,Austin,TX
1999,11,17,Smoke Beer,DeGroen's Rauchbock,Baltimore Brewing Co.,Baltimore,MD,Georgia Smoke,John Harvard's Brew House,Wayne,PA,Watson's Smoked Porter,Watson Brothers Brewhouse,Cincinnati,OH
1999,31,118,India Pale Ale,Racer 5 IPA,Bear Republic Brewing Co.,Healdsburg,CA,Marin IPA,Marin Brewing Company,Larkspur,CA,Lucknow India Pale Ale,Castle Springs Brewing Company,Moultonborough,NH
1999,22,51,German-Style Märzen / Oktoberfest,Black Forest Oktoberfest,Black Forest Brew Haus LLC.,Farmingdale,NY,Atwater Blocktoberfest,Atwater Block Brewery,Detroit,MI,Tabernash Oktoberfest,Tabernash Brewing Company,Longmont,CO
1999,25,16,German-Style Schwarzbier,Black Hole Lager,Brew Moon South Shore Mall Ventures,Braintree,MA,Kings Peak,Uinta Brewing Company,Salt Lake City,UT,Schwarzbier,Three Needs,Burlington,VT
1999,14,29,Munich-Style Helles,Velas Helles,Calhoun's Tennessee Microbrewery,Knoxville,TN,Lucknow Munich-style Lager,Castle Springs Brewing Company,Moultonborough,NH,Penn Gold,Pennsylvania Brewing Company,Pittsburgh,PA
1999,49,47,Oatmeal Stout,Blast Furnace Stout,Church Brew Works,Pittsburgh,PA,Farmer Jon's Oatmeal Stout,Heartland Brewery,New York,NY,Ohio City Oatmeal Stout,Great Lakes Brewing Company,Cleveland,OH
1999,10,33,Experimental Beer,Hempen-Roggen,Diamondback Brewery,Cleveland,OH,Old Conundrum Barley Wine,Flossmoor Station Brewing Company,Flossmoor,IL,Burghead Pict Heather Ale,Alameda Brewing Company,Portland,OR
1999,3,50,American-Style Wheat Ale or Lager,Diamondback Wheat,Elk Grove Brewing Company,Elk Grove,CA,Shiner Honey Wheat,Spoetzl Brewery,Shiner,TX,Stoddard's American Wheat,Stoddard's Brewhouse and Eatery,Sunnyvale,CA
1999,40,27,German-Style Brown Ale / Düsseldorf-Style Altbier,Otis Alt,Elk Grove Brewing Company,Elk Grove,CA,Spalty Alt,Red Rock Brewing Company,Salt Lake City,UT,Old 8444,Union Colony Brewery,Greeley,CO
1999,44,64,Robust Porter,Perseus Porter,Elysian Brewing Company and Public House,Seattle,WA,Muddy River Porter,Boston Beer Works,Boston,MA,Lazy Jake Porter,Long Valley Pub and Brewery,Long Valley,NJ
1999,53,38,Other Strong Ale or Lager,Dragontooth Stout,Elysian Brewing Company and Public House,Seattle,WA,Ricardo's Red Rocket,Bear Republic Brewing Company,Healdsburg,CA,Bell's Expedition Stout,Kalamazoo Brewing Company,Kalamazoo,MI
1999,29,46,German-Style Kölsch / Köln-Style Kölsch,Skinny Atlas Light,Empire Brewery of Rochester,Rochester,NY,Osage Golden Wheat,Two Rows Restaurant and Brewery,Dallas,TX,Red Lodge Reserve,Red Lodge Ales / H & H Brewing Company,Red Lodge,MT
1999,28,53,Golden Ale / Canadian-Style Ale,Blonde Ale,Goose Island Brewing Company,Chicago,IL,Golden Wheat Ale,Russian River Brewing Company Dry Creek Valley,Guerneville,CA,Blonde Ale,Powerhouse Brewing Company,Sebastopol,CA
1999,7,33,Herb and Spice Beer,Cerveza Chilibeso,Great Basin Brewing Company,Sparks,NV,Special B,Brew Moon Enterprises Inc.,Boston,MA,Great Pumpkin Spiced Ale,Cottonwood Brewery,Boone,NC
1999,30,38,Classic English-Style Pale Ale,Denver Pale Ale,Great Divide Brewing Company,Denver,CO,Flying Dog Doggie Style,Broadway Brewing,Denver,CO,London Bridge Pale Ale,Arizona Roadhouse and Brewery,Tempe,AZ
1999,45,40,Brown Porter,Puget Sound Porter,Harmon Pub and Brewery,Tacoma,WA,Trout Creek Porter,Trout Creek Brewing Company,Boulder,CO,St. Charles Porter,Blackstone Restaurant and Brewery,Nashville,TN
1999,13,40,Bohemian-Style Pilsener,Royal Bohemian PilsnerHoppers Brooker Creek Grille and Tap Room,Hoppers Brooker Creek Grille and Tap Room,Palm Harbor,FL,Samuel Adams Boston Lager,Boston Beer Company,Boston,MA,Pillage Pilsner,Valhalla Microbrewery and Restaurant,Pittsburgh,PA
1999,33,95,American-Style Amber / Red Ale,Red Nectar,Humboldt Brewing Company,Arcata,CA,Capstone ESB,Oasis Brewery Annex,Boulder,CO,Believer's Bitter,Angelic Brewing Company,Madison,WI
1999,26,25,Bock,Maibock,Iron Hill Brewery and Restaurant,Newark,DE,Mad Brewer Maibock,Church Brew Works,Pittsburgh,PA,Native Dark,Native Brewing Company,Alexandria,VA
1999,20,25,Vienna-Style Lager,Iron Range Amber Lager,James Page Brewing Company,Minneapolis,MN,Snake River Lager,Snake River Brewing Company,Jackson,WY,Vienna,Iron Hill Restaurant and Brewery,West Chester,PA
1999,12,38,German-Style Pilsener,Smooth Talker Pilsner,Local Color Brewing Company,Novi,MI,Stoudt's Pilsner,Stoudt Brewing Company,Adamstown,PA,Hometown Blonde,New Glarus Brewing Company,New Glarus,WI
1999,18,16,American-Style Premium Lager,Miller Genuine Draft,Miller Brewing Company,Milwaukee,WI,Dundee's Classic Lager,High Falls Brewing Company,Rochester,NY,Henry Weinhard's Private Reserve,Blitz-Weinhard Brewing Company,Tumwater,WA
1999,8,26,Specialty Beer,Island City Wild Rice Lager,Minocqua Brewing Company,Minocqua,WI,Erie Nights Pumpkin Brew,Crooked River Brewing Company,Cleveland,OH,Captain Smith's Rye,Titanic Brewing Company,Coral Gables,FL
1999,27,23,German-Style Dopplebock,Hogback Doppelbock,Mountain Sun Pub and Brewery,Boulder,CO,,,,,Dopplebock,H.C. Berger Brewing Company,Fort Collins,CO
1999,21,22,American-Style Amber Lager,New South Oktoberfest,New South Brewing,Myrtle Beach,SC,Auburn,Mad Anthony Brewing Company,Ft. Wayne,IN,Oktoberfest,T-Bonz Homegrown Ales,Myrtle Beach,SC
1999,52,22,Imperial Stout,Old Rasputin,North Coast Brewing Company,Fort Bragg,CA,John Wayne Imperial Stout,Newport Beach Brewing Company,Newport Beach,CA,Fat Cat,Liberty Street Brewing Company,Akron,OH
1999,37,27,Irish-Style Red Ale,Scarab Red,Oasis Brewery Annex,Boulder,CO,Fatty Rice Irish Ale,Il Vicino Brewing Company,Colorado Springs,CO,Badger Red Ale,J.T. Whitney's Pub and Brewery,Madison,WI
1999,38,61,English-Style Brown Ale,Offshore Nut Brown,Offshore Ale Company,Oak Bluffs,MA,Nut Brown Ale,Park Slope Brewing Company,Brooklyn,NY,Old Elk Brown,Walnut Brewery,Louisville,CO
1999,39,38,American-Style Brown Ale,Doryman's Dark Ale,Pelican Pub and Brewery,Pacific City,OR,Emerald Irish Ale,Steelhead Brewing Company,Burlingame,CA,Burly Brown Ale,James Page Brewing Company,Minneapolis,MN
1999,15,20,European-Style Pilsener,Pilsner 500,Prescott Brewing Company,Prescott,AZ,Das Dort,Bob's House of Brews,Grand Rapids,MI,Ybor Gold,Ybor City Brewing Company,Tampa,FL
1999,32,108,American-Style Pale Ale,Igniter Pale Ale,Pumphouse Brewery,Longmont,CO,BridgePort India Pale Ale,BridgePort Brewing Company,Portland,OR,Sharptail Pale Ale,Montana Brewing Company,Billings,MT
1999,35,46,English-Style (Extra Special) Strong Bitter,Extra Special Bitter,Russian River Brewing Company,Guerneville,CA,Settlers Ale,Crooked River Brewing Company,Cleveland,OH,Saint Arnold Amber Ale,Saint Arnold Brewing Company,Houston,TX
1999,42,39,Belgian-Style Ales,Damnation Belgian-Style Ale,Russian River Brewing Company,Guerneville,CA,Trident Tripel,Angelic Brewing Company,Madison,WI,Saison,Brasserie Monx Ltd.,Seattle,WA
1999,47,26,Foreign-Style Stout,Zonker Stout,Snake River Brewing Company,Jackson,WY,Obsidian Stout,Deschutes Brewery,Bend,OR,West Brothers Stout,West Brothers Brewery,Eugene,OR
1999,54,46,Barley Wine-Style Ale,Old Gander Barley Wine Ale,Snow Goose Restaurant and Sleeping Lady Brewing Company,Anchorage,AK,Full Sail Boardhead Barleywine Ale,Full Sail Riverplace,Portland,OR,Old Scratch's Wicked Stepmother,Great Dane Pub and Brewing CO.,Madison,WI
1999,46,24,Classic Irish-Style Dry Stout,Dark Starr,Starr Hill,Charlottesville,VA,Iron House Stout,Red Star Brewery and Grille,Greensburg,PA,Reverend Sandi's Sinful Stout,Oskar Blues,Lyons,CO
1999,50,21,English Old Ale / English Strong Ale,Anniversary Ale,Steelhead Brewing Company,Eugene,OR,Cabin Fever Winter Ale,Boundary Bay Brewing Company,Bellingham,WA,Special Old Ale,Commonwealth Brewing Company,Boston,MA
1999,2,29,American Lager/Ale or Cream Ale,Liebotschaner Cream Ale,The Lion Brewery,Wilkes-Barre,PA,Brew 22,Mill Creek Brewpub,Walla Walla,WA,Gotham City Gold,Commonwealth Brewing Company NY,New York,NY
1999,19,15,American-Style Specialty Lager,Brewery Hill Pocono Pilsner,The Lion Brewery,Wilkes-Barre,PA,Mickey's Ice,Mickey's Brewing Company,Milwaukee,WI,St. Ides Malt Liquor,St. Ides Brewing Company,Fogelsville,PA
1999,1,6,Non-Alcoholic (Beer) Malt Beverages,Old Milwaukee NA,The Stroh Brewery Company,Fogelsville,PA,,,,,O'Doul's,Anheuser-Busch,St. Louis,MI
1999,16,27,American-Style Light Lager,Old Milwaukee Light,The Stroh Brewery Company,Fogelsville,PA,Schlitz Light,Jos. Schlitz Brewing Company,Fogelsville,PA,Schmidt's Light,G. Heileman Brewing Company,Fogelsville,PA
1999,17,24,American-Style Lager,Old Milwaukee,The Stroh Brewery Company,Fogelsville,PA,Schmidt's,G. Heileman Brewing Company,Fogelsville,PA,Miller High Life,Miller Brewing Company,Milwaukee,WI
1999,43,33,Belgian and French-Style Specialty Ales,Waterloo Grand Cru,Waterloo Brewing Company,Austin,TX,Western Reserve Cloud Nine,Western Reserve Brewing,Cleveland,OH,La Conner Red,La Conner Brewing Company,La Conner,WA
1999,5,20,Raspberry Beers,Widmer Widberry,Widmer Brothers Brewing Company,Portland,OR,Railway Razz,Willoughby Brewing Company,Willoughby,OH,Blackberry Beauty,Bill's Tavern and Brewhouse,Cannon Beach,OR
1999,9,28,Specialty Honey Beer,Nayati's Honey Ale,Wolf Canyon Brewing Company,Santa Fe,NM,Gandy Dancer Honey Ale,Flossmoor Station Brewing Company,Flossmoor,IL,Garden Party Elixir,Bill's Tavern and Brewhouse,Cannon Beach,OR
1999,4,26,Fruit Beers (other than raspberry),No Medal Awarded,,,,Oasis Blueberry Ale,Oasis Brewery,Boulder,CO,Black Cherry Stout,Main Street Station,Las Vegas,NV
1999,6,3,Chocolate / Cocoa Flavored Beer,,,,,,,,,Chocolate Thunder Porter,Watch City Brewing Company,Waltham,MA
1999,24,10,American Dark Lager,,,,,Boiler Room Dark Lager,Colorado Belle,Laughlin,NV,Black Star Black Lager,Great Northern Brewing Company,Whitefish,MT
1999,34,34,English-Style Bitter,,,,,Dergy's Amber,Wilmington Brewing Company,Wilmington,NC,Red Butte Bitter,Desert Edge Brewery,Salt Lake City,UT
1999,36,37,Scottish-Style Ale,,,,,Tilted Kilt,Pyramid Breweries,Seattle,WA,Kilt Lifter Scottish Amber,Four Peaks Brewing Company,Tempe,AZ
1999,48,21,Sweet Stout,,,,,Kickstart Stout,Barley Brothers Brewery and Grill,Lake Havasu City,AZ,A Beer Named Bob,Bitter Creek Brewing,Rock Springs,WY
1988,,NULL,Alts,Chinook Alaskan Amber,Alaskan Brewing,,,Iron Horse Alt,Devil Mountain Brewery,,,,,,
1988,,NULL,American Light Pilsners,Boston Lightship,Boston Beer Co,,,Dixie Amber Light,Dixie Brewing Co Inc,,,Coors Extra Gold,Coors Brewing Co,,
1988,,NULL,American Pilseners,Busch,Anheuser-Busch Companies Inc,,,Old Style,Anheuser-Busch Companies Inc,,,Miller Genuine Draft,Miller Brewing Co,,
1988,,NULL,American Premium Dark Pilseners,Michelob Dark,Anheuser-Busch Companies Inc,,,Burghoff Dark,Joseph Huber Brewing Co,,,George Killian Irish Red Lager,Coors Brewing Co,,
1988,,NULL,American Premium Pilseners,Signature,Stroh Brewery Co,,,Darryl's Original Premium Lager Beer,Gilbert Robinson Inc ,,,Leinenkugel Premium Jacob Leinenkugel Brewing Co,,,
1988,,NULL,Barley Wines,Bigfoot Barley Wine Style Ale,Sierra Nevada Brewing Co,,,Sieben's Barley Wine ,J.E. Siebel & Sons Co Inc.,,,,,,
1988,,NULL,Blond/Golden Ales ,Black Horse Ale ,Genesee/High Falls Brewing,,,12 Horse ,Ale Genesee/High Falls Brewing,,,,,,
1988,,NULL,Bocks ,Sieben's Bock ,J.E. Siebel & Sons Co Inc.,,,Bach's Bock ,Eugene City Brewing Co,,,Mai Bock,Sprecher Brewing Co.,,
1988,,NULL,Brown Ales ,Eagen's Irish Ale ,Tap & Growler,,,Pete's Wicked Ale ,Pete's Brewing Co,,,Tied House Amber,Redwood Coast Brewing Co,,
1988,,NULL,Consumer Preference Poll ,Chinook Alaskan Amber ,Alaskan Brewing,,,,,,,,,,
1988,,NULL,Cream Ales ,Little Kings Cream Ale ,Hudepohl-Schoenling Brewing Co,,,Genesee Cream Ale ,Genesee/High Falls Brewing,,,,,,
1988,,NULL,European Ambers ,Ambier ,Ambier Brewing Co.,,,Hibernia Master Brew ,Hibernia Brewing Limited,,,James Page Private Stock,James Page Brewing Co,,
